frame_idx,timestamp,action
987,1771664130.493473,SOFT_DROP
988,1771664130.561185,NONE
989,1771664130.629173,NONE
990,1771664130.697285,SOFT_DROP
991,1771664130.764672,NONE
992,1771664130.832022,NONE
993,1771664130.899005,NONE
994,1771664130.966238,NONE
995,1771664131.034167,NONE
996,1771664131.101472,NONE
997,1771664131.168354,NONE
998,1771664131.235316,NONE
999,1771664131.302584,NONE
1000,1771664131.370380,NONE
1001,1771664131.437760,NONE
1002,1771664131.504516,NONE
1003,1771664131.571194,NONE
1004,1771664131.638091,NONE
1005,1771664131.705309,NONE
1006,1771664131.773323,NONE
1007,1771664131.841081,NONE
1008,1771664131.909309,NONE
1009,1771664131.976187,NONE
1010,1771664132.044115,NONE
1011,1771664132.110826,NONE
1012,1771664132.177836,NONE
1013,1771664132.244683,NONE
1014,1771664132.312619,NONE
1015,1771664132.379792,NONE
1016,1771664132.446968,NONE
1017,1771664132.514018,NONE
1018,1771664132.581726,NONE
1019,1771664132.648519,NONE
1020,1771664132.715507,NONE
1021,1771664132.783267,NONE
1022,1771664132.850586,NONE
1023,1771664132.918322,NONE
1024,1771664132.986135,NONE
1025,1771664133.053475,NONE
1026,1771664133.120466,NONE
1027,1771664133.188832,NONE
1028,1771664133.256610,NONE
1029,1771664133.324612,LEFT
1030,1771664133.392631,NONE
1031,1771664133.459508,LEFT
1032,1771664133.527435,NONE
1033,1771664133.595085,LEFT
1034,1771664133.662688,NONE
1035,1771664133.729513,NONE
1036,1771664133.797312,LEFT
1037,1771664133.865095,NONE
1038,1771664133.932603,LEFT
1039,1771664134.000119,NONE
1040,1771664134.067881,LEFT
1041,1771664134.135279,NONE
1042,1771664134.202148,NONE
1043,1771664134.270070,LEFT
1044,1771664134.336946,NONE
1045,1771664134.403901,NONE
1046,1771664134.470778,NONE
1047,1771664134.537826,NONE
1048,1771664134.605102,NONE
1049,1771664134.672904,NONE
1050,1771664134.740039,NONE
1051,1771664134.807518,NONE
1052,1771664134.875432,NONE
1053,1771664134.943643,NONE
1054,1771664135.011647,NONE
1055,1771664135.078667,NONE
1056,1771664135.146511,NONE
1057,1771664135.214704,NONE
1058,1771664135.282361,NONE
1059,1771664135.349230,NONE
1060,1771664135.416223,NONE
1061,1771664135.484119,NONE
1062,1771664135.552066,NONE
1063,1771664135.619393,NONE
1064,1771664135.686546,NONE
1065,1771664135.754056,NONE
1066,1771664135.821645,NONE
1067,1771664135.888510,ROTATE
1068,1771664135.955710,NONE
1069,1771664136.022699,NONE
1070,1771664136.089458,NONE
1071,1771664136.156290,NONE
1072,1771664136.223155,NONE
1073,1771664136.290435,NONE
1074,1771664136.357427,NONE
1075,1771664136.424685,NONE
1076,1771664136.492473,NONE
1077,1771664136.559638,NONE
1078,1771664136.626414,NONE
1079,1771664136.693633,NONE
1080,1771664136.761681,NONE
1081,1771664136.828798,NONE
1082,1771664136.896382,NONE
1083,1771664136.963542,NONE
1084,1771664137.030284,NONE
1085,1771664137.098005,NONE
1086,1771664137.165694,RIGHT
1087,1771664137.233418,NONE
1088,1771664137.301166,NONE
1089,1771664137.369136,NONE
1090,1771664137.436784,NONE
1091,1771664137.504603,NONE
1092,1771664137.572508,RIGHT
1093,1771664137.639339,NONE
1094,1771664137.706737,NONE
1095,1771664137.774062,NONE
1096,1771664137.842104,NONE
1097,1771664137.908809,NONE
1098,1771664137.975956,NONE
1099,1771664138.043636,RIGHT
1100,1771664138.111291,NONE
1101,1771664138.178266,NONE
1102,1771664138.244989,NONE
1103,1771664138.312983,NONE
1104,1771664138.380464,NONE
1105,1771664138.447295,SOFT_DROP
1106,1771664138.514397,NONE
1107,1771664138.581987,SOFT_DROP
1108,1771664138.649276,NONE
1109,1771664138.716301,NONE
1110,1771664138.783940,SOFT_DROP
1111,1771664138.851393,NONE
1112,1771664138.919236,SOFT_DROP
1113,1771664138.986453,NONE
1114,1771664139.054260,SOFT_DROP
1115,1771664139.122283,NONE
1116,1771664139.189637,NONE
1117,1771664139.257696,SOFT_DROP
1118,1771664139.325169,NONE
1119,1771664139.392440,NONE
1120,1771664139.460392,NONE
1121,1771664139.527152,NONE
1122,1771664139.594836,NONE
1123,1771664139.662445,NONE
1124,1771664139.729870,NONE
1125,1771664139.796593,NONE
1126,1771664139.863606,NONE
1127,1771664139.931348,NONE
1128,1771664139.998397,NONE
1129,1771664140.065368,NONE
1130,1771664140.133046,NONE
1131,1771664140.200460,NONE
1132,1771664140.268301,NONE
1133,1771664140.335969,NONE
1134,1771664140.402644,NONE
1135,1771664140.470279,NONE
1136,1771664140.537821,NONE
1137,1771664140.606020,NONE
1138,1771664140.673348,SOFT_DROP
1139,1771664140.740859,NONE
1140,1771664140.808669,NONE
1141,1771664140.875671,SOFT_DROP
1142,1771664140.943791,NONE
1143,1771664141.012021,NONE
1144,1771664141.079294,SOFT_DROP
1145,1771664141.146590,NONE
1146,1771664141.214513,SOFT_DROP
1147,1771664141.281720,NONE
1148,1771664141.348482,NONE
1149,1771664141.415425,SOFT_DROP
1150,1771664141.483176,NONE
1151,1771664141.550379,NONE
1152,1771664141.618176,NONE
1153,1771664141.685244,NONE
1154,1771664141.752577,SOFT_DROP
1155,1771664141.820155,NONE
1156,1771664141.887008,NONE
1157,1771664141.954584,NONE
1158,1771664142.022357,NONE
1159,1771664142.090131,RIGHT
1160,1771664142.156889,NONE
1161,1771664142.224645,NONE
1162,1771664142.291817,NONE
1163,1771664142.359683,NONE
1164,1771664142.426706,SOFT_DROP
1165,1771664142.493807,NONE
1166,1771664142.561750,SOFT_DROP
1167,1771664142.628735,NONE
1168,1771664142.696113,NONE
1169,1771664142.763972,SOFT_DROP
1170,1771664142.831915,NONE
1171,1771664142.899082,SOFT_DROP
1172,1771664142.966849,NONE
1173,1771664143.034861,NONE
1174,1771664143.102392,NONE
1175,1771664143.169738,NONE
1176,1771664143.236443,NONE
1177,1771664143.303415,NONE
1178,1771664143.371073,NONE
1179,1771664143.438276,NONE
1180,1771664143.505040,NONE
1181,1771664143.571773,NONE
1182,1771664143.639268,NONE
1183,1771664143.707405,NONE
1184,1771664143.775195,NONE
1185,1771664143.842003,NONE
1186,1771664143.909524,NONE
1187,1771664143.977682,NONE
1188,1771664144.045297,NONE
1189,1771664144.112847,NONE
1190,1771664144.179877,LEFT
1191,1771664144.247435,NONE
1192,1771664144.315237,NONE
1193,1771664144.382398,NONE
1194,1771664144.449301,LEFT
1195,1771664144.517218,NONE
1196,1771664144.584732,NONE
1197,1771664144.652529,ROTATE
1198,1771664144.719717,NONE
1199,1771664144.786546,NONE
1200,1771664144.853413,NONE
1201,1771664144.920092,NONE
1202,1771664144.987213,NONE
1203,1771664145.054959,NONE
1204,1771664145.121876,NONE
1205,1771664145.190132,NONE
1206,1771664145.257583,SOFT_DROP
1207,1771664145.325794,NONE
1208,1771664145.393701,NONE
1209,1771664145.460487,SOFT_DROP
1210,1771664145.527477,NONE
1211,1771664145.594804,SOFT_DROP
1212,1771664145.662776,NONE
1213,1771664145.729620,NONE
1214,1771664145.796683,SOFT_DROP
1215,1771664145.864340,NONE
1216,1771664145.931700,SOFT_DROP
1217,1771664145.998727,NONE
1218,1771664146.066186,SOFT_DROP
1219,1771664146.133397,NONE
1220,1771664146.201274,NONE
1221,1771664146.268019,SOFT_DROP
1222,1771664146.335298,NONE
1223,1771664146.403356,SOFT_DROP
1224,1771664146.471505,NONE
1225,1771664146.539429,SOFT_DROP
1226,1771664146.607202,NONE
1227,1771664146.674409,NONE
1228,1771664146.742047,SOFT_DROP
1229,1771664146.809561,NONE
1230,1771664146.877628,NONE
1231,1771664146.945477,NONE
1232,1771664147.013646,NONE
1233,1771664147.081838,NONE
1234,1771664147.149251,NONE
1235,1771664147.216535,NONE
1236,1771664147.283980,NONE
1237,1771664147.351171,NONE
1238,1771664147.418234,NONE
1239,1771664147.485240,NONE
1240,1771664147.553394,NONE
1241,1771664147.620883,NONE
1242,1771664147.688086,NONE
1243,1771664147.755893,LEFT
1244,1771664147.823871,NONE
1245,1771664147.892111,LEFT
1246,1771664147.960077,NONE
1247,1771664148.027803,NONE
1248,1771664148.095781,LEFT
1249,1771664148.162584,NONE
1250,1771664148.229369,NONE
1251,1771664148.296142,ROTATE
1252,1771664148.364343,NONE
1253,1771664148.431859,NONE
1254,1771664148.499965,NONE
1255,1771664148.568002,NONE
1256,1771664148.635321,NONE
1257,1771664148.702754,NONE
1258,1771664148.770701,NONE
1259,1771664148.838391,SOFT_DROP
1260,1771664148.905997,NONE
1261,1771664148.973378,NONE
1262,1771664149.041241,SOFT_DROP
1263,1771664149.108306,NONE
1264,1771664149.175416,SOFT_DROP
1265,1771664149.242647,NONE
1266,1771664149.310625,NONE
1267,1771664149.378657,NONE
1268,1771664149.445861,NONE
1269,1771664149.513217,NONE
1270,1771664149.580306,NONE
1271,1771664149.648395,NONE
1272,1771664149.715991,NONE
1273,1771664149.783013,NONE
1274,1771664149.849990,NONE
1275,1771664149.916850,NONE
1276,1771664149.984319,NONE
1277,1771664150.051726,LEFT
1278,1771664150.119651,NONE
1279,1771664150.187253,NONE
1280,1771664150.254006,NONE
1281,1771664150.320745,NONE
1282,1771664150.387659,NONE
1283,1771664150.455860,NONE
1284,1771664150.523369,SOFT_DROP
1285,1771664150.590152,NONE
1286,1771664150.658375,NONE
1287,1771664150.725829,SOFT_DROP
1288,1771664150.793452,NONE
1289,1771664150.861251,SOFT_DROP
1290,1771664150.928568,NONE
1291,1771664150.996061,SOFT_DROP
1292,1771664151.062782,NONE
1293,1771664151.130661,NONE
1294,1771664151.197696,SOFT_DROP
1295,1771664151.265285,NONE
1296,1771664151.332736,NONE
1297,1771664151.400495,NONE
1298,1771664151.467203,NONE
1299,1771664151.534597,NONE
1300,1771664151.601646,NONE
1301,1771664151.669098,NONE
1302,1771664151.736542,NONE
1303,1771664151.804738,NONE
1304,1771664151.872248,NONE
1305,1771664151.939590,NONE
1306,1771664152.006970,NONE
1307,1771664152.073936,NONE
1308,1771664152.141671,NONE
1309,1771664152.208478,NONE
1310,1771664152.275830,NONE
1311,1771664152.343775,NONE
1312,1771664152.410587,NONE
1313,1771664152.477443,NONE
1314,1771664152.545551,NONE
1315,1771664152.612506,NONE
1316,1771664152.679440,NONE
1317,1771664152.747090,NONE
1318,1771664152.814605,NONE
1319,1771664152.882310,NONE
1320,1771664152.949529,NONE
1321,1771664153.017406,NONE
1322,1771664153.085285,NONE
1323,1771664153.152403,NONE
1324,1771664153.219795,NONE
1325,1771664153.286671,NONE
1326,1771664153.353454,NONE
1327,1771664153.420861,ROTATE
1328,1771664153.488161,NONE
1329,1771664153.555486,NONE
1330,1771664153.623260,NONE
1331,1771664153.691036,NONE
1332,1771664153.757821,NONE
1333,1771664153.825190,NONE
1334,1771664153.892324,NONE
1335,1771664153.959362,NONE
1336,1771664154.026695,NONE
1337,1771664154.093925,NONE
1338,1771664154.161181,NONE
1339,1771664154.228311,NONE
1340,1771664154.296190,LEFT
1341,1771664154.363193,NONE
1342,1771664154.431348,NONE
1343,1771664154.498437,NONE
1344,1771664154.566482,NONE
1345,1771664154.634138,LEFT
1346,1771664154.701532,NONE
1347,1771664154.769092,LEFT
1348,1771664154.836267,NONE
1349,1771664154.903636,LEFT
1350,1771664154.971298,NONE
1351,1771664155.038295,NONE
1352,1771664155.105366,NONE
1353,1771664155.172637,NONE
1354,1771664155.240173,NONE
1355,1771664155.307863,NONE
1356,1771664155.375568,NONE
1357,1771664155.442800,RIGHT
1358,1771664155.510227,NONE
1359,1771664155.577798,NONE
1360,1771664155.645844,SOFT_DROP
1361,1771664155.712911,NONE
1362,1771664155.780120,NONE
1363,1771664155.847467,SOFT_DROP
1364,1771664155.914137,NONE
1365,1771664155.981973,SOFT_DROP
1366,1771664156.048774,NONE
1367,1771664156.116478,NONE
1368,1771664156.183580,SOFT_DROP
1369,1771664156.250645,NONE
1370,1771664156.318066,SOFT_DROP
1371,1771664156.385152,NONE
1372,1771664156.453242,NONE
1373,1771664156.520497,SOFT_DROP
1374,1771664156.587546,NONE
1375,1771664156.654653,NONE
1376,1771664156.722553,NONE
1377,1771664156.790831,NONE
1378,1771664156.858793,NONE
1379,1771664156.925716,NONE
1380,1771664156.993696,NONE
1381,1771664157.061395,NONE
1382,1771664157.129463,NONE
1383,1771664157.197372,NONE
1384,1771664157.264996,NONE
1385,1771664157.332550,NONE
1386,1771664157.400084,NONE
1387,1771664157.466991,NONE
1388,1771664157.534374,NONE
1389,1771664157.602036,NONE
1390,1771664157.669432,NONE
1391,1771664157.736144,NONE
1392,1771664157.803890,NONE
1393,1771664157.870928,RIGHT
1394,1771664157.938016,NONE
1395,1771664158.005875,NONE
1396,1771664158.074095,RIGHT
1397,1771664158.140949,NONE
1398,1771664158.207747,RIGHT
1399,1771664158.274456,NONE
1400,1771664158.341596,RIGHT
1401,1771664158.409311,NONE
1402,1771664158.476115,NONE
1403,1771664158.544219,NONE
1404,1771664158.611115,NONE
1405,1771664158.678957,RIGHT
1406,1771664158.746393,NONE
1407,1771664158.814042,NONE
1408,1771664158.881924,NONE
1409,1771664158.950153,NONE
1410,1771664159.018212,SOFT_DROP
1411,1771664159.086331,NONE
1412,1771664159.153628,SOFT_DROP
1413,1771664159.221328,NONE
1414,1771664159.289385,SOFT_DROP
1415,1771664159.356411,NONE
1416,1771664159.424269,SOFT_DROP
1417,1771664159.491488,NONE
1418,1771664159.558256,NONE
1419,1771664159.625616,SOFT_DROP
1420,1771664159.692658,NONE
1421,1771664159.760483,SOFT_DROP
1422,1771664159.828552,NONE
1423,1771664159.896741,SOFT_DROP
1424,1771664159.964417,NONE
1425,1771664160.031790,SOFT_DROP
1426,1771664160.099099,NONE
1427,1771664160.166574,SOFT_DROP
1428,1771664160.233412,NONE
1429,1771664160.300633,NONE
1430,1771664160.367671,SOFT_DROP
1431,1771664160.435391,NONE
1432,1771664160.502637,NONE
1433,1771664160.570764,NONE
1434,1771664160.637830,NONE
1435,1771664160.705146,NONE
1436,1771664160.772543,NONE
1437,1771664160.839522,NONE
1438,1771664160.906857,NONE
1439,1771664160.974114,NONE
1440,1771664161.041712,NONE
1441,1771664161.109289,NONE
1442,1771664161.176441,NONE
1443,1771664161.243851,LEFT
1444,1771664161.311060,NONE
1445,1771664161.378184,NONE
1446,1771664161.445040,NONE
1447,1771664161.512438,NONE
1448,1771664161.579865,NONE
1449,1771664161.647597,NONE
1450,1771664161.714899,NONE
1451,1771664161.782064,NONE
1452,1771664161.849057,NONE
1453,1771664161.916301,NONE
1454,1771664161.983715,NONE
1455,1771664162.051127,NONE
1456,1771664162.118991,NONE
1457,1771664162.186321,RIGHT
1458,1771664162.253408,NONE
1459,1771664162.320301,NONE
1460,1771664162.387274,NONE
1461,1771664162.454825,NONE
1462,1771664162.522467,NONE
1463,1771664162.590542,NONE
1464,1771664162.657940,NONE
1465,1771664162.724752,NONE
1466,1771664162.791984,RIGHT
1467,1771664162.859910,NONE
1468,1771664162.926796,NONE
1469,1771664162.994983,NONE
1470,1771664163.062906,NONE
1471,1771664163.130552,RIGHT
1472,1771664163.197900,NONE
1473,1771664163.265469,NONE
1474,1771664163.332601,NONE
1475,1771664163.399691,NONE
1476,1771664163.466674,NONE
1477,1771664163.533929,NONE
1478,1771664163.601216,NONE
1479,1771664163.668064,LEFT
1480,1771664163.735735,NONE
1481,1771664163.802781,NONE
1482,1771664163.869660,SOFT_DROP
1483,1771664163.937360,NONE
1484,1771664164.004426,NONE
1485,1771664164.072009,SOFT_DROP
1486,1771664164.139576,NONE
1487,1771664164.207507,SOFT_DROP
1488,1771664164.274424,NONE
1489,1771664164.341980,SOFT_DROP
1490,1771664164.408956,NONE
1491,1771664164.476073,NONE
1492,1771664164.543916,SOFT_DROP
1493,1771664164.611608,NONE
1494,1771664164.678536,SOFT_DROP
1495,1771664164.745555,NONE
1496,1771664164.813397,SOFT_DROP
1497,1771664164.881289,NONE
1498,1771664164.948673,NONE
1499,1771664165.016199,NONE
1500,1771664165.083311,NONE
1501,1771664165.150343,NONE
1502,1771664165.217506,NONE
1503,1771664165.284194,NONE
1504,1771664165.351500,NONE
1505,1771664165.419517,NONE
1506,1771664165.486264,NONE
1507,1771664165.554021,NONE
1508,1771664165.621783,NONE
1509,1771664165.689859,NONE
1510,1771664165.757396,NONE
1511,1771664165.824943,NONE
1512,1771664165.892017,NONE
1513,1771664165.960072,NONE
1514,1771664166.027692,NONE
1515,1771664166.095214,NONE
1516,1771664166.162562,NONE
1517,1771664166.230237,NONE
1518,1771664166.297892,NONE
1519,1771664166.365656,NONE
1520,1771664166.433528,NONE
1521,1771664166.501510,NONE
1522,1771664166.568452,NONE
1523,1771664166.635264,NONE
1524,1771664166.702735,NONE
1525,1771664166.769755,NONE
1526,1771664166.837839,NONE
1527,1771664166.905848,NONE
1528,1771664166.973181,NONE
1529,1771664167.041295,NONE
1530,1771664167.108151,NONE
1531,1771664167.175154,NONE
1532,1771664167.243095,NONE
1533,1771664167.310340,NONE
1534,1771664167.378561,NONE
1535,1771664167.445947,NONE
1536,1771664167.513530,NONE
1537,1771664167.581623,NONE
1538,1771664167.648828,NONE
1539,1771664167.716237,NONE
1540,1771664167.782973,NONE
1541,1771664167.849997,NONE
1542,1771664167.917111,NONE
1543,1771664167.985096,LEFT
1544,1771664168.052963,NONE
1545,1771664168.120105,NONE
1546,1771664168.187834,NONE
1547,1771664168.255864,NONE
1548,1771664168.323068,NONE
1549,1771664168.390467,NONE
1550,1771664168.458023,NONE
1551,1771664168.525300,NONE
1552,1771664168.593154,SOFT_DROP
1553,1771664168.661235,NONE
1554,1771664168.728222,NONE
1555,1771664168.796172,SOFT_DROP
1556,1771664168.863054,NONE
1557,1771664168.930784,SOFT_DROP
1558,1771664168.998314,NONE
1559,1771664169.065597,NONE
1560,1771664169.132842,SOFT_DROP
1561,1771664169.199772,NONE
1562,1771664169.267810,SOFT_DROP
1563,1771664169.335618,NONE
1564,1771664169.403258,SOFT_DROP
1565,1771664169.470140,NONE
1566,1771664169.537613,SOFT_DROP
1567,1771664169.604946,NONE
1568,1771664169.672002,NONE
1569,1771664169.738944,SOFT_DROP
1570,1771664169.806727,NONE
1571,1771664169.874700,NONE
1572,1771664169.941955,NONE
1573,1771664170.008638,NONE
1574,1771664170.076641,NONE
1575,1771664170.143327,NONE
1576,1771664170.210634,NONE
1577,1771664170.277753,NONE
1578,1771664170.344791,NONE
1579,1771664170.412980,NONE
1580,1771664170.481108,NONE
1581,1771664170.548335,ROTATE
1582,1771664170.616191,NONE
1583,1771664170.683813,NONE
1584,1771664170.750969,NONE
1585,1771664170.818749,NONE
1586,1771664170.886703,NONE
1587,1771664170.954366,NONE
1588,1771664171.022542,NONE
1589,1771664171.089466,RIGHT
1590,1771664171.156779,NONE
1591,1771664171.223574,NONE
1592,1771664171.291040,RIGHT
1593,1771664171.358357,NONE
1594,1771664171.425844,NONE
1595,1771664171.493167,NONE
1596,1771664171.560864,NONE
1597,1771664171.628869,NONE
1598,1771664171.696703,RIGHT
1599,1771664171.763498,NONE
1600,1771664171.830397,NONE
1601,1771664171.898311,RIGHT
1602,1771664171.965907,NONE
1603,1771664172.033782,RIGHT
1604,1771664172.100872,NONE
1605,1771664172.167795,RIGHT
1606,1771664172.235444,NONE
1607,1771664172.302822,NONE
1608,1771664172.370223,NONE
1609,1771664172.437316,SOFT_DROP
1610,1771664172.504344,NONE
1611,1771664172.572559,SOFT_DROP
1612,1771664172.639562,NONE
1613,1771664172.706961,NONE
1614,1771664172.774295,SOFT_DROP
1615,1771664172.841180,NONE
1616,1771664172.908529,SOFT_DROP
1617,1771664172.976507,NONE
1618,1771664173.043414,SOFT_DROP
1619,1771664173.110177,NONE
1620,1771664173.177423,NONE
1621,1771664173.244555,SOFT_DROP
1622,1771664173.312176,NONE
1623,1771664173.379461,SOFT_DROP
1624,1771664173.446503,NONE
1625,1771664173.514627,SOFT_DROP
1626,1771664173.582139,NONE
1627,1771664173.649618,NONE
1628,1771664173.717577,NONE
1629,1771664173.784707,NONE
1630,1771664173.851767,NONE
1631,1771664173.919253,NONE
1632,1771664173.986624,NONE
1633,1771664174.053855,NONE
1634,1771664174.121821,NONE
1635,1771664174.188960,NONE
1636,1771664174.255784,NONE
1637,1771664174.323117,NONE
1638,1771664174.390795,NONE
1639,1771664174.457594,NONE
1640,1771664174.524503,NONE
1641,1771664174.591263,NONE
1642,1771664174.658760,NONE
1643,1771664174.726321,NONE
1644,1771664174.793709,NONE
1645,1771664174.861158,NONE
1646,1771664174.928118,NONE
1647,1771664174.996278,NONE
1648,1771664175.064178,LEFT
1649,1771664175.131893,NONE
1650,1771664175.199641,NONE
1651,1771664175.266433,LEFT
1652,1771664175.334246,NONE
1653,1771664175.402065,NONE
1654,1771664175.469177,LEFT
1655,1771664175.535938,NONE
1656,1771664175.603129,NONE
1657,1771664175.670665,NONE
1658,1771664175.737983,NONE
1659,1771664175.804999,NONE
1660,1771664175.873210,NONE
1661,1771664175.940872,NONE
1662,1771664176.008817,NONE
1663,1771664176.076614,NONE
1664,1771664176.143599,ROTATE
1665,1771664176.210434,NONE
1666,1771664176.278153,NONE
1667,1771664176.346249,NONE
1668,1771664176.414119,NONE
1669,1771664176.481629,NONE
1670,1771664176.548781,NONE
1671,1771664176.615779,ROTATE
1672,1771664176.683963,NONE
1673,1771664176.751853,NONE
1674,1771664176.818886,NONE
1675,1771664176.886101,NONE
1676,1771664176.953308,NONE
1677,1771664177.020903,NONE
1678,1771664177.088581,NONE
1679,1771664177.155443,NONE
1680,1771664177.222186,ROTATE
1681,1771664177.290340,NONE
1682,1771664177.357100,NONE
1683,1771664177.424636,NONE
1684,1771664177.491401,NONE
1685,1771664177.559594,NONE
1686,1771664177.626964,NONE
1687,1771664177.694186,NONE
1688,1771664177.761359,NONE
1689,1771664177.828798,NONE
1690,1771664177.896808,NONE
1691,1771664177.965211,NONE
1692,1771664178.032154,NONE
1693,1771664178.099929,NONE
1694,1771664178.168110,NONE
1695,1771664178.236320,NONE
1696,1771664178.304478,NONE
1697,1771664178.371150,NONE
1698,1771664178.438771,NONE
1699,1771664178.505917,NONE
1700,1771664178.573328,LEFT
1701,1771664178.641312,NONE
1702,1771664178.709486,NONE
1703,1771664178.776881,NONE
1704,1771664178.845029,NONE
1705,1771664178.912233,NONE
1706,1771664178.979202,NONE
1707,1771664179.046776,NONE
1708,1771664179.113603,NONE
1709,1771664179.181437,NONE
1710,1771664179.248991,NONE
1711,1771664179.316603,NONE
1712,1771664179.384852,NONE
1713,1771664179.452270,NONE
1714,1771664179.519720,NONE
1715,1771664179.587152,NONE
1716,1771664179.654919,NONE
1717,1771664179.722381,NONE
1718,1771664179.790178,NONE
1719,1771664179.856893,NONE
1720,1771664179.924036,NONE
1721,1771664179.991581,NONE
1722,1771664180.058992,NONE
1723,1771664180.126419,NONE
1724,1771664180.194050,NONE
1725,1771664180.262035,NONE
1726,1771664180.329784,NONE
1727,1771664180.397462,NONE
1728,1771664180.464831,NONE
1729,1771664180.531629,NONE
1730,1771664180.598669,NONE
1731,1771664180.666430,NONE
1732,1771664180.733936,NONE
1733,1771664180.801826,NONE
1734,1771664180.869109,NONE
1735,1771664180.935925,NONE
1736,1771664181.004081,LEFT
1737,1771664181.071627,NONE
1738,1771664181.139485,NONE
1739,1771664181.206651,NONE
1740,1771664181.274720,LEFT
1741,1771664181.342774,NONE
1742,1771664181.410409,NONE
1743,1771664181.478598,LEFT
1744,1771664181.545689,NONE
1745,1771664181.613524,LEFT
1746,1771664181.681347,NONE
1747,1771664181.748767,NONE
1748,1771664181.815475,NONE
1749,1771664181.882478,NONE
1750,1771664181.949260,NONE
1751,1771664182.017332,NONE
1752,1771664182.084831,NONE
1753,1771664182.152637,NONE
1754,1771664182.220163,NONE
1755,1771664182.287430,NONE
1756,1771664182.354606,NONE
1757,1771664182.421366,NONE
1758,1771664182.488390,NONE
1759,1771664182.556510,NONE
1760,1771664182.624260,NONE
1761,1771664182.692216,NONE
1762,1771664182.759918,NONE
1763,1771664182.828114,NONE
1764,1771664182.895511,NONE
1765,1771664182.962439,NONE
1766,1771664183.029588,NONE
1767,1771664183.096882,NONE
1768,1771664183.164453,NONE
1769,1771664183.232573,NONE
1770,1771664183.299683,NONE
1771,1771664183.367814,NONE
1772,1771664183.434652,NONE
1773,1771664183.502073,NONE
1774,1771664183.569735,RIGHT
1775,1771664183.636827,NONE
1776,1771664183.703675,NONE
1777,1771664183.771172,RIGHT
1778,1771664183.838851,NONE
1779,1771664183.906382,NONE
1780,1771664183.974216,NONE
1781,1771664184.041880,ROTATE
1782,1771664184.110069,NONE
1783,1771664184.178032,NONE
1784,1771664184.244810,NONE
1785,1771664184.312585,NONE
1786,1771664184.380696,NONE
1787,1771664184.447552,RIGHT
1788,1771664184.515038,NONE
1789,1771664184.581800,NONE
1790,1771664184.649864,RIGHT
1791,1771664184.717106,NONE
1792,1771664184.784073,NONE
1793,1771664184.851936,SOFT_DROP
1794,1771664184.919106,NONE
1795,1771664184.987040,SOFT_DROP
1796,1771664185.054880,NONE
1797,1771664185.122605,NONE
1798,1771664185.190218,SOFT_DROP
1799,1771664185.257783,NONE
1800,1771664185.325745,SOFT_DROP
1801,1771664185.392758,NONE
1802,1771664185.459776,SOFT_DROP
1803,1771664185.526966,NONE
1804,1771664185.594739,NONE
1805,1771664185.662905,NONE
1806,1771664185.730394,NONE
1807,1771664185.797810,SOFT_DROP
1808,1771664185.864516,NONE
1809,1771664185.931909,NONE
1810,1771664185.999749,NONE
1811,1771664186.067316,NONE
1812,1771664186.134078,NONE
1813,1771664186.201997,NONE
1814,1771664186.269934,NONE
1815,1771664186.337110,NONE
1816,1771664186.404109,NONE
1817,1771664186.471179,NONE
1818,1771664186.539361,NONE
1819,1771664186.606247,NONE
1820,1771664186.673470,NONE
1821,1771664186.740385,NONE
1822,1771664186.807121,NONE
1823,1771664186.874673,NONE
1824,1771664186.941353,NONE
1825,1771664187.008836,NONE
1826,1771664187.076566,NONE
1827,1771664187.143951,NONE
1828,1771664187.211434,NONE
1829,1771664187.278316,ROTATE
1830,1771664187.345199,NONE
1831,1771664187.412554,NONE
1832,1771664187.479988,NONE
1833,1771664187.547567,NONE
1834,1771664187.615790,NONE
1835,1771664187.683301,NONE
1836,1771664187.750653,LEFT
1837,1771664187.818274,NONE
1838,1771664187.886432,NONE
1839,1771664187.954177,LEFT
1840,1771664188.021011,NONE
1841,1771664188.088366,LEFT
1842,1771664188.155670,NONE
1843,1771664188.223058,NONE
1844,1771664188.290452,NONE
1845,1771664188.358605,NONE
1846,1771664188.426439,NONE
1847,1771664188.494343,NONE
1848,1771664188.561130,NONE
1849,1771664188.628340,NONE
1850,1771664188.696134,NONE
1851,1771664188.763541,SOFT_DROP
1852,1771664188.831257,NONE
1853,1771664188.898058,NONE
1854,1771664188.965691,SOFT_DROP
1855,1771664189.032629,NONE
1856,1771664189.100386,LEFT
1857,1771664189.167469,NONE
1858,1771664189.234205,NONE
1859,1771664189.300896,LEFT
1860,1771664189.367986,NONE
1861,1771664189.436164,NONE
1862,1771664189.504052,NONE
1863,1771664189.571119,NONE
1864,1771664189.639056,RIGHT
1865,1771664189.706930,NONE
1866,1771664189.774698,NONE
1867,1771664189.841741,RIGHT
1868,1771664189.909120,NONE
1869,1771664189.976761,NONE
1870,1771664190.044788,SOFT_DROP
1871,1771664190.112058,NONE
1872,1771664190.179932,SOFT_DROP
1873,1771664190.246842,NONE
1874,1771664190.314213,NONE
1875,1771664190.382119,SOFT_DROP
1876,1771664190.449360,NONE
1877,1771664190.516374,SOFT_DROP
1878,1771664190.583881,NONE
1879,1771664190.650650,NONE
1880,1771664190.718168,NONE
1881,1771664190.785199,NONE
1882,1771664190.851981,NONE
1883,1771664190.919126,NONE
